ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
56,Wyoming,WY,56021,Laramie,56021000900,"Census Tract 9, Laramie County, Wyoming",1.263360107078,2511,373,1411,163,1267,178,278,116,57,49,250,92,21,23,192,109,520,141,353,80,434,123,19,22,0,48,252,127,50,33,10,18,11,20,53,44,0,12,11.2,4.3,4.3,3.7,19.7,6.7,1.0,1.2,7.7,4.3,20.7,4.8,14.1,2.4,17.4,5.2,1.5,1.7,0.0,2.0,10.0,4.8,3.5,2.3,0.7,1.3,0.9,1.6,4.2,3.6,0.0,0.5,0.1962,0.5696,0.4494,0.019,0.2911,1.5253,0.1835,0.7152,0.0823,0.8291,0.1582,0.0,1.7848,0.2215,0.3101,0.3101,0.3101,0.5823,0.1392,0.3671,0.6519,0.0,1.7405,0.2405,5.3607,0.1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,156,528,33,42,87,74,71,76,22,34,1,2,38,50,0,12,6.2,0.9,1.3,1.7,3.5,2.8,2.8,3.0,0.9,1.4,0.0,0.1,1.5,1.9,0.0,1.4
56,Wyoming,WY,56021,Laramie,56021001000,"Census Tract 10, Laramie County, Wyoming",0.785639191294,3160,388,1685,160,1501,183,590,211,107,79,515,156,160,89,319,172,359,78,581,134,196,92,66,43,27,55,751,232,42,34,94,62,0,16,81,64,5,4,18.7,6.3,5.6,4.0,34.3,9.5,7.2,3.8,10.3,5.1,11.4,2.5,18.4,3.6,6.3,2.8,4.4,2.8,0.9,1.8,23.8,6.7,2.5,2.0,5.6,3.7,0.0,1.1,5.4,3.9,0.2,0.1,0.6203,0.7025,0.9304,0.6329,0.481,3.3671,0.7848,0.1899,0.2215,0.057,0.5253,0.7278,1.7215,0.1646,0.8544,0.8544,0.8544,0.5127,0.3608,0.0,0.7722,0.3861,2.0318,0.3101,7.9748,0.5633,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6450,279,545,33,33,561,208,29,24,0,12,20,30,108,91,0,12,8.8,1.1,1.0,1.1,17.8,5.7,0.9,0.8,0.0,1.1,0.6,1.0,3.4,2.8,0.0,1.1
56,Wyoming,WY,56021,Laramie,56021001100,"Census Tract 11, Laramie County, Wyoming",4.814883446592,2997,426,759,175,746,177,420,256,62,34,270,125,35,54,45,41,0,12,896,172,49,59,106,97,28,66,1101,284,0,16,16,26,0,16,0,12,743,10,18.6,10.8,10.6,6.6,36.2,14.4,2.9,4.4,2.8,2.3,0.0,1.2,29.9,3.9,3.0,3.4,14.2,12.6,1.1,2.5,36.7,7.9,0.0,2.1,2.1,3.3,0.0,2.1,0.0,4.6,24.8,3.5,0.6139,0.9494,0.9367,0.1582,0.0063,2.6645,0.5759,0.0,0.9114,0.0127,0.9747,0.7785,2.6773,0.6835,0.962,0.962,0.962,0.0,0.2532,0.0,0.0,0.981,1.2342,0.1076,7.538,0.4494,0,1,1,0,0,2,0,1,0,1,0,2,1,1,0,0,0,0,1,1,6,4175,0,603,315,174,549,191,49,42,32,47,0,12,155,105,1,3,0.0,26.8,10.5,5.7,18.3,6.0,1.6,1.4,1.1,1.6,0.0,1.2,5.2,3.4,0.0,0.1
56,Wyoming,WY,56021,Laramie,56021001200,"Census Tract 12, Laramie County, Wyoming",2.56847019562,4971,731,2411,223,2182,261,526,442,42,47,347,143,105,91,308,463,1497,245,1163,392,574,187,75,95,0,48,610,263,225,140,12,20,15,27,28,30,5,4,10.6,8.8,2.1,2.4,15.9,6.3,2.9,2.5,6.3,9.2,30.1,6.4,23.4,7.1,11.6,3.5,3.4,4.3,0.0,1.0,12.3,5.0,9.3,5.7,0.5,0.8,0.7,1.2,1.3,1.4,0.1,0.1,0.1772,0.2025,0.2848,0.1582,0.1772,0.9999,0.0316,0.9557,0.557,0.3038,0.3924,0.0,2.2089,0.4051,0.443,0.443,0.443,0.7911,0.1203,0.3228,0.2468,0.2722,1.7532,0.2532,5.405,0.1203,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5548,236,1029,53,63,284,157,101,154,1,2,0,12,171,130,0,12,4.8,0.7,1.1,1.3,5.7,3.2,2.0,3.0,0.0,0.1,0.0,0.7,3.4,2.6,0.0,0.7
56,Wyoming,WY,56021,Laramie,56021001301,"Census Tract 13.01, Laramie County, Wyoming",0.674770388096,2564,356,1407,189,1317,159,461,265,48,62,269,155,91,67,185,169,554,167,433,184,353,117,75,72,36,69,443,313,263,109,0,12,0,16,229,118,7,5,18.0,10.0,3.7,4.8,20.4,11.5,4.8,3.6,7.4,6.6,21.6,6.9,16.9,6.8,14.2,4.4,5.7,5.4,1.4,2.8,17.3,12.0,18.7,7.3,0.0,2.5,0.0,1.2,17.4,8.4,0.3,0.2,0.5696,0.481,0.5127,0.3924,0.2532,2.2089,0.4114,0.7722,0.1772,0.6013,0.6899,0.8418,3.0824,0.8418,0.6392,0.6392,0.6392,0.9304,0.0,0.0,0.9873,0.4494,2.3671,0.4557,8.2976,0.6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2040,244,514,0,12,242,251,33,52,0,12,0,12,168,180,0,12,9.5,1.3,0.0,1.4,9.4,9.6,1.3,2.0,0.0,1.4,0.0,1.4,6.6,6.9,0.0,1.4
56,Wyoming,WY,56021,Laramie,56021001302,"Census Tract 13.02, Laramie County, Wyoming",3.1041631683979998,5645,550,2257,222,2206,208,351,322,203,135,233,117,67,51,213,126,1483,368,1150,217,832,265,66,64,82,117,784,319,5,19,0,17,13,26,0,17,26,25,6.2,5.7,8.0,5.0,10.6,5.2,1.6,1.2,3.8,2.2,26.3,5.7,20.4,3.3,14.9,4.4,3.0,2.9,1.5,2.1,13.9,5.5,0.2,0.8,0.0,1.5,0.6,1.2,0.0,1.6,0.5,0.4,0.0316,0.8481,0.0696,0.0443,0.057,1.0506,0.0443,0.9177,0.3608,0.6519,0.3291,0.8671,3.1266,0.8671,0.5,0.5,0.5,0.2975,0.0,0.2722,0.0,0.5127,1.0824,0.0886,5.7596,0.1709,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3039,219,791,72,89,400,216,144,161,0,17,0,17,168,145,0,17,3.9,0.4,1.3,1.6,7.1,3.8,2.6,2.7,0.0,0.6,0.0,0.6,3.0,2.6,0.0,0.6
56,Wyoming,WY,56021,Laramie,56021001401,"Census Tract 14.01, Laramie County, Wyoming",1.533314517336,3691,425,1552,146,1458,161,374,175,53,40,291,96,159,73,257,115,696,182,851,173,428,142,64,45,9,48,811,287,50,56,24,29,18,28,67,53,80,41,10.3,4.7,2.5,1.9,20.0,6.2,6.3,2.9,7.2,3.4,18.9,4.5,23.1,3.9,12.0,3.7,4.4,3.0,0.3,1.4,22.0,7.4,3.2,3.6,1.5,1.9,1.2,1.9,4.6,3.4,2.2,1.1,0.1582,0.2848,0.4937,0.5443,0.2342,1.7152,0.2532,0.6456,0.538,0.3481,0.5253,0.538,2.595,0.6139,0.7911,0.7911,0.7911,0.557,0.2215,0.4557,0.6709,0.7342,2.6393,0.6139,7.7406,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4402,146,613,42,51,464,242,24,21,27,36,16,26,238,140,0,12,4.0,0.5,1.1,1.4,12.6,5.8,0.7,0.6,0.7,1.0,0.4,0.7,6.4,3.7,0.0,0.9
56,Wyoming,WY,56021,Laramie,56021001402,"Census Tract 14.02, Laramie County, Wyoming",4.890169861674,2821,415,1408,269,1344,274,350,193,42,38,281,96,43,20,130,142,688,100,612,175,319,99,34,37,2,46,411,193,178,60,0,12,60,81,68,28,184,73,13.3,7.0,3.1,2.9,20.9,5.7,2.0,1.0,5.0,5.2,24.4,4.6,21.7,5.3,12.2,3.6,2.5,2.7,0.1,1.7,14.6,6.5,12.6,3.5,0.0,2.5,4.5,6.0,5.1,2.3,6.5,2.4,0.3291,0.3987,0.5506,0.0696,0.1013,1.4493,0.1519,0.8608,0.481,0.3608,0.2342,0.443,2.3798,0.481,0.5443,0.5443,0.5443,0.8671,0.0,0.9051,0.7532,0.8924,3.4178,0.9051,7.7912,0.5063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6048,341,590,3,5,115,74,184,151,5,7,0,12,104,94,0,12,12.9,2.0,0.1,0.2,4.1,2.6,6.5,5.3,0.2,0.2,0.0,1.2,3.7,3.3,0.0,1.2
56,Wyoming,WY,56021,Laramie,56021001501,"Census Tract 15.01, Laramie County, Wyoming",6.462194193326,5530,688,2379,218,2196,214,563,287,74,61,471,149,263,148,439,204,730,189,1148,218,703,275,97,71,32,83,1646,618,131,67,217,110,28,47,113,68,5,6,10.2,5.0,2.4,2.0,21.4,6.5,6.7,3.7,8.0,3.3,13.2,3.5,20.8,3.0,12.8,4.7,4.4,3.2,0.6,1.7,29.8,10.5,5.5,2.8,9.1,4.6,1.3,2.1,5.1,3.1,0.1,0.1,0.1456,0.2658,0.557,0.5633,0.3165,1.8482,0.3228,0.3165,0.3987,0.4557,0.5253,0.6772,2.3734,0.4747,0.9177,0.9177,0.9177,0.6962,0.4684,0.4873,0.7532,0.2722,2.6773,0.6392,7.8166,0.5316,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2860,629,1012,249,301,1236,524,75,76,0,17,0,17,86,102,0,17,11.4,1.4,4.5,5.2,22.4,8.6,1.4,1.4,0.0,0.6,0.0,0.6,1.6,1.9,0.0,0.6
56,Wyoming,WY,56021,Laramie,56021001502,"Census Tract 15.02, Laramie County, Wyoming",1.842822760882,4648,827,2362,265,2144,272,746,308,122,88,557,191,239,143,286,165,806,132,972,387,975,285,83,85,0,48,941,375,266,120,279,147,10,26,105,73,6,10,16.0,6.0,5.5,3.8,26.0,8.3,7.1,3.6,6.3,3.6,17.3,4.2,20.9,7.4,21.4,5.8,3.9,3.9,0.0,1.1,20.2,7.2,11.3,4.9,11.8,5.7,0.5,1.2,4.9,3.4,0.1,0.2,0.5,0.6772,0.7595,0.6013,0.1772,2.7152,0.5949,0.5127,0.4051,0.9367,0.4557,0.0,2.3102,0.4367,0.7089,0.7089,0.7089,0.8481,0.5506,0.2468,0.7278,0.2722,2.6455,0.6203,8.3798,0.6582,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3047,484,1196,0,12,785,354,80,81,0,12,0,12,76,94,0,12,10.4,1.9,0.0,0.7,16.9,7.0,1.7,1.7,0.0,0.7,0.0,0.7,1.6,2.1,0.0,0.7
56,Wyoming,WY,56021,Laramie,56021001901,"Census Tract 19.01, Laramie County, Wyoming",585.407314173812,5497,605,2048,190,1951,178,413,204,158,101,272,114,145,84,204,104,979,186,1414,331,640,198,22,27,7,66,911,402,23,38,97,76,42,34,39,37,7,4,7.6,3.7,5.6,3.4,13.9,5.7,3.8,2.1,3.7,1.9,17.8,3.0,25.7,5.3,11.7,3.2,1.1,1.4,0.1,1.3,16.6,7.1,1.1,1.9,4.7,3.7,2.2,1.7,2.0,1.9,0.1,0.1,0.0696,0.7025,0.1899,0.2405,0.0506,1.2531,0.1013,0.5696,0.7215,0.3101,0.1203,0.443,2.1645,0.3544,0.6013,0.6013,0.6013,0.4114,0.3481,0.6519,0.3544,0.2722,2.038,0.3165,6.0569,0.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,169,860,133,173,688,358,35,38,7,9,0,17,25,38,23,32,3.1,0.4,2.4,3.1,12.5,5.9,0.6,0.7,0.1,0.2,0.0,0.6,0.5,0.7,0.4,0.6
56,Wyoming,WY,56021,Laramie,56021001902,"Census Tract 19.02, Laramie County, Wyoming",995.529712262054,4441,857,2105,299,1806,290,200,127,58,50,441,254,47,46,153,82,894,250,1051,454,438,121,36,40,0,48,371,205,0,16,91,48,15,32,18,21,0,12,4.6,2.8,2.6,2.2,24.4,13.5,1.5,1.4,3.4,1.9,20.1,5.9,23.7,9.1,9.9,3.1,2.0,2.2,0.0,1.1,8.4,4.3,0.0,0.8,4.3,2.3,0.8,1.8,1.0,1.1,0.0,0.3,0.0127,0.3165,0.6962,0.0316,0.0316,1.0886,0.0506,0.7025,0.5759,0.1709,0.1899,0.0,1.6392,0.1139,0.2342,0.2342,0.2342,0.0,0.3165,0.3481,0.1962,0.0,0.8608,0.0506,3.8228,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636,255,1221,0,12,195,126,0,12,0,12,0,12,131,145,45,71,5.7,1.1,0.0,0.8,4.4,2.8,0.0,0.8,0.0,0.8,0.0,0.8,2.9,3.1,1.0,1.6
56,Wyoming,WY,56021,Laramie,56021002001,"Census Tract 20.01, Laramie County, Wyoming",389.27648624227,4314,584,1632,187,1528,183,573,289,47,43,350,179,213,125,504,313,464,147,1095,278,367,144,66,52,52,66,520,258,0,16,93,61,49,44,59,53,9,8,13.3,6.5,2.0,1.8,22.9,11.4,7.6,4.5,11.8,7.2,10.8,3.3,25.4,5.5,8.6,3.3,4.3,3.4,1.3,1.6,12.1,5.8,0.0,1.0,5.7,3.8,3.2,2.9,3.9,3.5,0.2,0.2,0.3291,0.1899,0.6392,0.6582,0.5823,2.3987,0.462,0.1519,0.6899,0.1139,0.5127,0.8291,2.2975,0.4241,0.3987,0.3987,0.3987,0.0,0.3671,0.8038,0.6266,0.3861,2.1836,0.3608,7.2785,0.3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393,516,818,24,39,442,246,0,12,10,19,0,12,44,65,0,12,12.0,1.6,0.6,0.9,10.2,5.2,0.0,0.8,0.2,0.5,0.0,0.8,1.0,1.5,0.0,0.8
56,Wyoming,WY,56021,Laramie,56021002002,"Census Tract 20.02, Laramie County, Wyoming",664.827855416696,6001,835,2264,247,2148,252,700,357,158,115,306,126,176,123,318,205,843,259,1686,376,539,189,128,96,21,70,1560,523,0,24,74,54,13,28,34,27,0,17,11.7,5.8,4.8,3.5,14.2,5.6,4.3,2.8,5.4,3.4,14.0,4.7,28.1,4.9,9.2,3.3,6.0,4.4,0.4,1.3,26.0,7.9,0.0,1.1,3.3,2.4,0.6,1.3,1.6,1.3,0.0,0.3,0.2278,0.6329,0.2152,0.3101,0.1266,1.5126,0.1772,0.3481,0.8228,0.1329,0.7152,0.5886,2.6076,0.6266,0.8861,0.8861,0.8861,0.0,0.2848,0.2722,0.3038,0.0,0.8608,0.0506,5.8671,0.1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6902,307,1177,137,91,904,371,0,17,0,17,0,17,519,357,0,17,5.1,0.7,2.3,1.6,15.1,5.2,0.0,0.6,0.0,0.6,0.0,0.6,8.6,5.5,0.0,0.6
56,Wyoming,WY,56021,Laramie,56021980801,"Census Tract 9808.01, Laramie County, Wyoming",1.397871480144,0,12,0,12,0,12,0,12,0,12,0,24,0,12,0,12,0,12,0,12,0,12,0,16,0,48,0,29,0,16,0,12,0,16,0,12,0,12,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,559,0,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
56,Wyoming,WY,56023,Lincoln,56023978001,"Census Tract 9780.01, Lincoln County, Wyoming",76.351772044826,2719,488,1635,125,1032,181,305,167,14,21,254,125,135,83,624,345,255,153,791,253,330,150,59,39,57,80,253,135,51,54,133,86,14,16,77,73,5,10,11.2,5.8,0.9,1.4,24.6,11.3,7.3,4.7,22.9,11.0,9.4,5.5,29.1,7.7,12.1,5.7,5.7,3.6,2.3,3.1,9.3,4.7,3.1,3.3,8.1,5.0,1.4,1.5,7.5,6.8,0.2,0.4,0.1962,0.0759,0.7089,0.6456,0.9367,2.5633,0.538,0.1076,0.8544,0.3544,0.6899,0.9241,2.9304,0.7848,0.2785,0.2785,0.2785,0.5506,0.4494,0.5253,0.8608,0.3861,2.7722,0.6772,8.5444,0.6835,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2653,174,690,5,8,189,128,1,4,6,10,0,12,52,39,0,12,6.4,1.2,0.2,0.3,7.0,4.8,0.0,0.1,0.2,0.4,0.0,1.3,1.9,1.5,0.0,1.3
56,Wyoming,WY,56023,Lincoln,56023978002,"Census Tract 9780.02, Lincoln County, Wyoming",1432.3176086842,4361,596,2105,165,1567,173,281,186,56,43,350,136,271,122,660,293,841,173,976,305,599,205,4,13,44,74,282,183,0,16,151,110,70,72,0,12,1,6,6.4,4.2,2.6,2.0,22.3,8.3,8.5,3.7,15.2,6.2,19.3,4.8,22.4,6.3,13.8,4.8,0.3,0.8,1.1,1.8,6.5,4.1,0.0,0.8,7.2,5.1,4.5,4.6,0.0,2.2,0.0,0.1,0.038,0.3165,0.6203,0.6962,0.7595,2.4305,0.481,0.6646,0.5063,0.557,0.057,0.7785,2.5634,0.5949,0.1329,0.1329,0.1329,0.0,0.4114,0.9051,0.0,0.0,1.3165,0.1266,6.4433,0.2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2113,91,844,0,12,225,179,9,14,15,21,0,12,33,31,0,12,2.1,0.3,0.0,0.8,5.2,4.1,0.2,0.3,0.3,0.5,0.0,0.8,0.8,0.7,0.0,0.8
56,Wyoming,WY,56023,Lincoln,56023978100,"Census Tract 9781, Lincoln County, Wyoming",112.471535380018,7140,724,2643,218,2333,255,1581,461,147,71,301,114,328,170,793,374,1220,208,2263,386,866,308,30,27,0,68,600,161,36,42,372,157,283,164,9,17,43,26,22.4,6.1,4.1,2.0,12.9,4.7,7.7,3.8,11.2,5.0,17.1,3.1,31.7,4.3,12.2,4.3,1.3,1.1,0.0,1.0,8.4,2.1,1.4,1.6,14.1,5.6,12.1,6.9,0.4,0.8,0.6,0.4,0.7025,0.5443,0.1456,0.6646,0.538,2.595,0.5506,0.5,0.9684,0.3608,0.1329,0.0,1.9621,0.2722,0.2342,0.2342,0.2342,0.4304,0.6076,0.9873,0.1519,0.5253,2.7025,0.6456,7.4938,0.4367,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,7917,511,1072,0,17,257,109,16,17,17,19,0,17,310,113,0,17,7.2,0.7,0.0,0.5,3.6,1.5,0.2,0.2,0.2,0.3,0.0,0.5,4.3,1.5,0.0,0.5
56,Wyoming,WY,56023,Lincoln,56023978200,"Census Tract 9782, Lincoln County, Wyoming",2407.749779409924,1829,273,1220,160,751,115,153,79,16,15,68,34,78,36,248,118,338,93,398,101,229,88,31,30,1,46,118,62,7,15,341,81,25,25,0,12,1,3,8.5,4.2,1.6,1.6,9.1,4.3,6.1,2.8,13.6,6.0,18.5,5.0,21.8,4.5,12.5,4.7,4.1,3.9,0.1,2.7,6.5,3.2,0.6,1.2,28.0,7.3,3.3,3.3,0.0,4.5,0.1,0.2,0.1076,0.1329,0.038,0.5063,0.6835,1.4683,0.1582,0.6203,0.4937,0.4051,0.481,0.443,2.4431,0.5127,0.1329,0.1329,0.1329,0.3481,0.8608,0.8228,0.0,0.2722,2.3039,0.4304,6.3482,0.2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,159,383,0,12,40,48,24,21,0,12,0,12,54,28,0,12,8.7,1.3,0.0,1.9,2.2,2.6,1.3,1.2,0.0,1.9,0.0,1.9,3.0,1.5,0.0,1.9
56,Wyoming,WY,56023,Lincoln,56023978400,"Census Tract 9784, Lincoln County, Wyoming",46.444413827958,3591,192,1948,132,1665,143,479,153,38,37,231,82,122,63,276,100,768,140,862,160,619,133,48,34,34,55,340,108,55,36,294,92,29,23,118,105,48,16,13.5,4.3,2.2,2.1,13.9,4.8,4.9,2.5,7.8,2.8,21.4,3.9,24.0,4.3,17.5,3.7,2.9,2.0,1.0,1.7,9.5,3.0,2.8,1.8,15.1,4.6,1.7,1.4,7.1,6.1,1.3,0.4,0.3671,0.2152,0.1899,0.4177,0.3038,1.4937,0.1709,0.7468,0.5949,0.8354,0.3228,0.7532,3.2531,0.9051,0.2911,0.2911,0.2911,0.5316,0.6519,0.5759,0.8544,0.6266,3.2404,0.8608,8.2783,0.6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3503,485,320,5,9,211,91,19,18,19,20,0,12,86,50,0,12,13.7,0.7,0.1,0.2,5.9,2.5,0.5,0.5,0.5,0.5,0.0,1.0,2.4,1.4,0.0,1.0
56,Wyoming,WY,56025,Natrona,56025000200,"Census Tract 2, Natrona County, Wyoming",1.864989262804,3157,532,2085,285,1718,261,1222,480,113,99,831,261,243,127,1122,375,600,165,516,224,965,316,155,127,4,47,606,227,556,197,226,149,62,99,284,149,139,136,39.9,14.1,6.7,5.5,48.4,13.3,9.8,4.7,35.6,9.2,19.0,5.3,16.3,6.5,30.6,8.6,9.0,7.3,0.1,1.5,19.2,6.4,26.7,8.7,10.8,6.9,3.6,5.7,16.5,8.4,4.4,4.2,0.962,0.7785,0.9747,0.7911,1.0,4.5063,0.9937,0.6519,0.1519,1.0,0.8734,0.443,3.1202,0.8544,0.6835,0.6835,0.6835,0.9684,0.538,0.8481,0.981,0.8354,4.1709,0.9937,12.4809,1.0,1,0,1,0,1,3,0,0,1,0,0,1,0,0,1,0,0,1,0,2,6,9385,870,734,0,12,332,171,0,12,90,91,0,12,184,118,0,12,28.8,4.9,0.0,1.1,10.5,4.9,0.0,1.1,2.9,2.9,0.0,1.1,5.8,3.6,0.0,1.1
56,Wyoming,WY,56025,Natrona,56025000300,"Census Tract 3, Natrona County, Wyoming",1.15775966567,4093,585,2301,252,2053,266,1309,388,174,107,589,153,214,83,476,185,691,136,773,234,936,190,69,37,0,48,692,271,215,85,0,12,70,86,180,84,115,80,33.0,8.6,7.1,4.4,28.7,6.5,7.1,2.9,11.9,4.2,16.9,3.7,18.9,5.0,23.3,5.3,3.4,1.7,0.0,1.2,16.9,6.2,9.3,3.6,0.0,1.5,3.4,4.2,8.8,4.2,2.8,1.9,0.9304,0.7975,0.8291,0.6013,0.6013,3.7596,0.9177,0.4937,0.2595,0.9557,0.3924,0.0,2.1013,0.3354,0.6203,0.6203,0.6203,0.7911,0.0,0.8354,0.9241,0.7785,3.3291,0.8861,9.8103,0.8544,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3,6658,452,835,124,146,402,204,19,36,75,61,0,12,72,59,0,12,11.4,1.7,3.0,3.5,9.8,5.0,0.5,0.9,1.8,1.5,0.0,0.8,1.8,1.4,0.0,0.8
56,Wyoming,WY,56025,Natrona,56025000400,"Census Tract 4, Natrona County, Wyoming",1.088469028546,4304,530,2057,201,1907,218,972,396,125,98,489,152,179,89,753,328,633,98,903,207,674,193,180,123,31,62,542,273,69,59,248,113,16,23,56,48,0,12,22.7,8.8,4.8,3.6,25.6,7.4,6.0,2.9,17.5,6.9,14.7,2.7,21.0,4.1,15.7,4.5,9.4,6.4,0.8,1.6,12.6,6.2,3.4,2.8,12.1,5.3,0.8,1.2,2.9,2.5,0.0,0.3,0.7089,0.6329,0.7468,0.4937,0.8544,3.4367,0.8038,0.3924,0.4114,0.7342,0.8987,0.6899,3.1266,0.8671,0.4557,0.4557,0.4557,0.5759,0.5633,0.3481,0.5063,0.0,1.9936,0.2975,9.0126,0.7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476,324,713,79,128,314,209,0,12,12,18,0,12,127,119,10,17,7.5,0.9,1.8,2.9,7.3,4.5,0.0,0.8,0.3,0.4,0.0,0.8,3.0,2.6,0.2,0.4
